payment_id,loan_id,payment_date,scheduled_amount,paid_amount,principal_paid,interest_paid,penalty,days_late,payment_method,status
LP0001187,L000286,2022-12-30,612.21,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000186,L000287,2024-01-29,1869.59,1869.59,1171.51,641.99,56.09,3,Bank Transfer,Late
LP0000549,L000287,2024-02-29,1869.59,1869.59,1205.59,664.0,0.0,0,Cash,Paid
LP0000447,L000287,2024-03-29,1869.59,1869.59,1164.78,704.81,0.0,0,Bank Transfer,Paid
LP0001905,L000287,2024-04-29,1869.59,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001908,L000287,2024-05-29,1869.59,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001770,L000287,2024-06-29,1869.59,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001796,L000288,2020-11-23,5807.76,13727.58,9377.15,4350.43,0.0,0,Debit Card,Paid
LP0000995,L000289,2022-08-12,2252.5,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000829,L000289,2022-09-12,2252.5,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000456,L000289,2022-10-12,2252.5,39202.4,38554.89,647.51,0.0,0,Debit Card,Paid
LP0000665,L000289,2022-11-12,2252.5,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000963,L000289,2022-12-12,2252.5,32610.31,31676.46,866.27,67.58,23,Bank Transfer,Late
LP0001682,L000289,2023-01-12,2252.5,69657.3,69091.68,565.62,0.0,0,Bank Transfer,Paid
LP0001174,L000289,2023-02-12,2252.5,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001846,L000289,2023-03-12,2252.5,2252.5,1413.04,839.46,0.0,0,Cheque,Paid
LP0000651,L000290,2022-11-06,3592.45,3592.45,2431.29,1161.16,0.0,0,Debit Card,Paid
LP0001255,L000290,2022-12-06,3592.45,3592.45,2087.29,1397.39,107.77,22,Debit Card,Late
LP0001498,L000290,2023-01-06,3592.45,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000854,L000290,2023-02-06,3592.45,3592.45,2272.13,1212.55,107.77,36,Cash,Late
LP0000371,L000290,2023-03-06,3592.45,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001282,L000290,2023-04-06,3592.45,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001467,L000290,2023-05-06,3592.45,3592.45,2118.45,1366.23,107.77,8,Bank Transfer,Late
LP0001648,L000291,2022-10-21,1244.78,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000377,L000291,2022-11-21,1244.78,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001640,L000291,2022-12-21,1244.78,1244.78,738.01,469.43,37.34,33,Credit Card,Late
LP0000909,L000291,2023-01-21,1244.78,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001592,L000292,2022-07-29,8037.41,8037.41,4679.75,3116.54,241.12,15,Online Banking,Late
LP0000731,L000292,2022-08-29,8037.41,8037.41,5849.25,2188.16,0.0,0,Cash,Paid
LP0001518,L000292,2022-09-29,8037.41,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000754,L000292,2022-10-29,8037.41,8037.41,5692.65,2103.64,241.12,17,Cash,Late
LP0001862,L000292,2022-11-29,8037.41,8037.41,4759.87,3277.54,0.0,0,Auto Debit,Paid
LP0000495,L000292,2022-12-29,8037.41,8037.41,4841.63,2954.66,241.12,6,Online Banking,Late
LP0000986,L000292,2023-01-29,8037.41,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001379,L000292,2023-02-28,8037.41,8037.41,4639.63,3156.66,241.12,37,Bank Transfer,Late
LP0000681,L000292,2023-03-29,8037.41,8037.41,5604.1,2433.31,0.0,0,Cheque,Paid
LP0000090,L000293,2024-01-27,6239.08,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000059,L000293,2024-02-27,6239.08,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001398,L000293,2024-03-27,6239.08,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000926,L000293,2024-04-27,6239.08,6239.08,4055.57,2183.51,0.0,0,Debit Card,Paid
LP0000277,L000293,2024-05-27,6239.08,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000955,L000293,2024-06-27,6239.08,6239.08,4112.72,2126.36,0.0,0,Bank Transfer,Paid
LP0001259,L000293,2024-07-27,6239.08,6239.08,4094.7,1957.21,187.17,44,Cheque,Late
LP0000631,L000293,2024-08-27,6239.08,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000883,L000293,2024-09-27,6239.08,6239.08,4621.1,1617.98,0.0,0,Cash,Paid
LP0001975,L000294,2020-10-25,7562.08,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000379,L000294,2020-11-25,7562.08,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001990,L000294,2020-12-25,7562.08,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000189,L000294,2021-01-25,7562.08,7562.08,4507.12,3054.96,0.0,0,Bank Transfer,Paid
LP0000121,L000294,2021-02-25,7562.08,7562.08,5198.23,2363.85,0.0,0,Credit Card,Paid
LP0001839,L000294,2021-03-25,7562.08,7562.08,5234.18,2101.04,226.86,12,Debit Card,Late
LP0001359,L000295,2023-11-15,2936.84,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001696,L000295,2023-12-15,2936.84,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000318,L000295,2024-01-15,2936.84,2936.84,1851.02,1085.82,0.0,0,Debit Card,Paid
LP0001367,L000295,2024-02-15,2936.84,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000511,L000295,2024-03-15,2936.84,2936.84,1600.06,1248.67,88.11,33,Cash,Late
LP0000232,L000295,2024-04-15,2936.84,2936.84,1875.48,973.25,88.11,38,Cash,Late
LP0000423,L000295,2024-05-15,2936.84,2936.84,1617.89,1318.95,0.0,0,Cheque,Paid
LP0000015,L000295,2024-06-15,2936.84,2936.84,1963.38,885.35,88.11,19,Bank Transfer,Late
LP0000876,L000295,2024-07-15,2936.84,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000720,L000296,2021-02-18,1307.7,1307.7,784.83,483.64,39.23,39,Credit Card,Late
LP0000998,L000297,2023-07-04,2438.47,2438.47,1436.01,929.31,73.15,1,Bank Transfer,Late
LP0000089,L000297,2023-08-04,2438.47,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001485,L000297,2023-09-04,2438.47,2438.47,1616.7,821.77,0.0,0,Online Banking,Paid
LP0000600,L000297,2023-10-04,2438.47,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000971,L000297,2023-11-04,2438.47,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000789,L000297,2023-12-04,2438.47,2438.47,1322.33,1042.99,73.15,18,Cheque,Late
LP0001070,L000297,2024-01-04,2438.47,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001269,L000297,2024-02-04,2438.47,2438.47,1434.38,1004.09,0.0,0,Bank Transfer,Paid
LP0000881,L000298,2021-07-17,7355.02,205923.88,203796.43,2127.45,0.0,0,Cheque,Paid
LP0001537,L000298,2021-08-17,7355.02,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001833,L000298,2021-09-17,7355.02,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000912,L000298,2021-10-17,7355.02,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000755,L000298,2021-11-17,7355.02,7355.02,5408.33,1946.69,0.0,0,Bank Transfer,Paid
LP0001151,L000299,2024-01-24,4325.9,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000559,L000299,2024-02-24,4325.9,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001454,L000299,2024-03-24,4325.9,8499.06,6341.77,2157.29,0.0,0,Cash,Paid
LP0000533,L000299,2024-04-24,4325.9,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000067,L000299,2024-05-24,4325.9,8499.06,4774.69,3724.37,0.0,0,Debit Card,Paid
LP0000659,L000299,2024-06-24,4325.9,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001715,L000299,2024-07-24,4325.9,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001484,L000299,2024-08-24,4325.9,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001155,L000300,2022-11-26,41966.2,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001561,L000300,2022-12-26,41966.2,41966.2,26462.64,14244.57,1258.99,22,Bank Transfer,Late
