transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,channel,description,balance_after,status
TXN00002487,ACC0000563,2023-12-20,20:09:00,Debit,3554.39,POS,Purchase,3070.21,Pending
TXN00000812,ACC0000563,2024-01-26,22:30:00,Fee,4146.85,Mobile,Utility,3070.21,Failed
TXN00004430,ACC0000564,2023-02-22,16:22:00,ATM Withdrawal,12042.77,ATM,Purchase,2863.61,Completed
TXN00004578,ACC0000564,2023-03-16,8:44:00,ATM Withdrawal,1498.66,ATM,Utility,1364.95,Completed
TXN00001072,ACC0000564,2023-04-09,19:36:00,Credit,889.27,Mobile,Salary,2254.22,Completed
TXN00004206,ACC0000564,2023-08-05,8:02:00,ATM Withdrawal,1784.66,ATM,Purchase,469.56,Completed
TXN00000271,ACC0000564,2023-09-26,15:46:00,ATM Withdrawal,3350.55,ATM,Purchase,469.56,Failed
TXN00004428,ACC0000564,2024-06-27,20:39:00,Interest,10347.2,Online,Investment,469.56,Failed
TXN00003953,ACC0000564,2024-07-21,19:39:00,Credit,13522.63,Branch,Investment,469.56,Pending
TXN00004875,ACC0000564,2024-11-02,16:25:00,Transfer,10722.53,Mobile,Transfer,469.56,Failed
TXN00004070,ACC0000565,2022-04-03,10:16:00,Credit,9258.05,Mobile,Investment,15597.95,Completed
TXN00003893,ACC0000565,2022-09-09,11:24:00,ATM Withdrawal,220.57,ATM,Utility,15597.95,Pending
TXN00000358,ACC0000565,2023-02-06,15:19:00,Transfer,1831.63,Mobile,Rent,13766.32,Completed
TXN00000558,ACC0000565,2023-03-23,15:57:00,Transfer,7302.85,Wire Transfer,Investment,6463.47,Completed
TXN00002384,ACC0000565,2023-05-22,10:03:00,Credit,189.32,Branch,Refund,6463.47,Failed
TXN00003032,ACC0000565,2023-05-30,17:15:00,Credit,12898.35,Online,Refund,19361.82,Completed
TXN00004954,ACC0000565,2023-09-02,10:25:00,Fee,3079.66,Online,Utility,19361.82,Pending
TXN00003251,ACC0000565,2023-10-03,17:08:00,Fee,9404.86,Online,Utility,19361.82,Failed
TXN00001965,ACC0000565,2023-11-19,11:31:00,ATM Withdrawal,4099.0,ATM,Purchase,15262.82,Completed
TXN00002368,ACC0000565,2024-01-21,19:17:00,Transfer,6830.77,Wire Transfer,Investment,15262.82,Failed
TXN00004345,ACC0000565,2024-10-22,19:29:00,Interest,3714.01,Online,Investment,18976.83,Completed
TXN00002994,ACC0000565,2024-12-01,19:15:00,ATM Withdrawal,3469.04,ATM,Utility,15507.79,Completed
TXN00000147,ACC0000566,2023-06-14,10:50:00,Credit,9317.36,Mobile,Salary,26467.11,Failed
TXN00000769,ACC0000566,2024-03-12,21:53:00,Fee,5203.88,Mobile,Utility,21263.23,Completed
TXN00001264,ACC0000566,2024-05-10,15:58:00,Fee,4163.85,Online,Utility,21263.23,Pending
TXN00004523,ACC0000566,2024-09-01,14:50:00,Fee,8803.25,Mobile,Utility,21263.23,Pending
TXN00004614,ACC0000567,2024-02-25,10:40:00,Debit,13780.79,Online,Utility,39481.27,Pending
TXN00003989,ACC0000567,2024-04-07,15:19:00,Debit,10147.15,Online,Rent,39481.27,Failed
TXN00003197,ACC0000567,2024-04-17,13:43:00,Transfer,1704.12,Branch,Transfer,37777.15,Completed
TXN00003355,ACC0000567,2024-04-20,18:56:00,Interest,271.74,Branch,Investment,37777.15,Pending
TXN00002374,ACC0000567,2024-06-13,15:56:00,Debit,4575.53,Mobile,Purchase,37777.15,Pending
TXN00003122,ACC0000567,2024-06-25,14:04:00,Debit,10171.98,Online,Utility,27605.17,Completed
TXN00002707,ACC0000567,2024-08-10,16:45:00,Transfer,13674.2,Branch,Rent,27605.17,Failed
TXN00004774,ACC0000567,2024-11-12,18:36:00,Transfer,6486.6,Branch,Rent,27605.17,Pending
TXN00001235,ACC0000567,2024-11-19,22:55:00,Interest,792.64,Branch,Investment,28397.81,Completed
TXN00002561,ACC0000567,2024-11-21,15:43:00,Debit,11468.87,Online,Purchase,28397.81,Pending
TXN00001786,ACC0000567,2024-12-20,9:07:00,Fee,6626.24,Mobile,Utility,21771.57,Completed
TXN00002630,ACC0000568,2022-07-06,9:14:00,ATM Withdrawal,1449.14,ATM,Purchase,14761.45,Pending
TXN00003760,ACC0000568,2022-07-22,18:13:00,Credit,12259.56,Mobile,Refund,27021.01,Completed
TXN00002310,ACC0000568,2022-10-21,11:24:00,Fee,2338.41,Branch,Utility,27021.01,Pending
TXN00001477,ACC0000568,2023-07-05,12:02:00,Debit,12388.23,Mobile,Rent,27021.01,Failed
TXN00003972,ACC0000568,2023-09-27,20:05:00,ATM Withdrawal,3349.86,ATM,Rent,27021.01,Failed
TXN00003621,ACC0000568,2024-07-07,22:38:00,Interest,14411.81,Online,Investment,27021.01,Pending
TXN00002038,ACC0000568,2024-08-02,14:48:00,Interest,1267.78,Online,Investment,27021.01,Pending
TXN00001161,ACC0000569,2022-07-29,21:25:00,Debit,806.05,Online,Purchase,59245.25,Pending
TXN00001061,ACC0000569,2022-10-07,17:37:00,Interest,11654.38,Online,Investment,59245.25,Failed
TXN00003741,ACC0000569,2022-12-22,18:36:00,ATM Withdrawal,4837.64,ATM,Purchase,54407.61,Completed
TXN00001417,ACC0000569,2022-12-27,9:47:00,Debit,9558.81,Mobile,Utility,54407.61,Failed
TXN00001119,ACC0000569,2023-12-20,12:08:00,Credit,3554.97,Mobile,Investment,54407.61,Pending
TXN00001680,ACC0000569,2024-05-10,21:07:00,Debit,9942.34,Online,Purchase,54407.61,Pending
TXN00001387,ACC0000569,2024-09-02,8:00:00,Fee,1910.49,Online,Utility,54407.61,Pending
TXN00000310,ACC0000570,2022-01-12,19:37:00,ATM Withdrawal,912.39,ATM,Purchase,12307.28,Failed
TXN00003877,ACC0000570,2022-02-08,17:45:00,Transfer,2522.74,Online,Rent,12307.28,Pending
TXN00002029,ACC0000570,2022-04-12,16:23:00,ATM Withdrawal,11017.41,ATM,Rent,12307.28,Pending
TXN00003132,ACC0000570,2023-04-14,16:51:00,Fee,7125.54,Mobile,Utility,5181.74,Completed
TXN00002723,ACC0000570,2023-07-24,12:58:00,Transfer,925.87,Wire Transfer,Rent,5181.74,Failed
TXN00003382,ACC0000570,2023-09-09,8:44:00,Transfer,4200.16,Online,Investment,981.58,Completed
TXN00001383,ACC0000570,2023-11-03,11:52:00,Transfer,1133.9,Mobile,Transfer,981.58,Failed
TXN00001515,ACC0000570,2024-02-19,20:17:00,Interest,6348.4,Branch,Investment,981.58,Failed
TXN00004191,ACC0000570,2024-04-22,8:52:00,Transfer,3737.01,Wire Transfer,Transfer,981.58,Pending
TXN00004765,ACC0000570,2024-05-08,13:11:00,Fee,743.35,Online,Utility,238.23,Completed
TXN00003134,ACC0000570,2024-12-27,18:01:00,Transfer,206.56,Wire Transfer,Investment,31.67,Completed
TXN00004033,ACC0000571,2023-12-23,14:55:00,Credit,3282.89,Online,Refund,8854.17,Completed
TXN00000926,ACC0000571,2024-01-29,19:00:00,Debit,3425.27,Online,Utility,5428.9,Completed
TXN00002344,ACC0000571,2024-02-16,14:37:00,ATM Withdrawal,10934.59,ATM,Purchase,5428.9,Failed
TXN00002237,ACC0000571,2024-02-15,16:17:00,Transfer,4169.73,Mobile,Transfer,5428.9,Failed
TXN00002989,ACC0000571,2024-02-06,13:29:00,ATM Withdrawal,6771.74,ATM,Utility,5428.9,Failed
TXN00004233,ACC0000572,2020-06-22,18:39:00,Transfer,12258.48,Mobile,Transfer,5845.88,Completed
TXN00001607,ACC0000572,2020-08-03,13:34:00,Transfer,941.28,Wire Transfer,Rent,4904.6,Completed
TXN00000514,ACC0000572,2022-03-07,10:50:00,Debit,4899.6,Online,Rent,5.0,Completed
TXN00000480,ACC0000572,2022-04-05,11:36:00,Fee,3360.29,Branch,Utility,5.0,Pending
TXN00001667,ACC0000572,2022-07-20,16:11:00,Debit,6394.7,POS,Rent,5.0,Failed
TXN00000093,ACC0000572,2022-10-15,21:01:00,Fee,561.2,Branch,Utility,5.0,Pending
TXN00001017,ACC0000572,2023-05-07,12:01:00,Interest,3128.0,Branch,Investment,5.0,Pending
TXN00003104,ACC0000572,2023-06-10,18:44:00,Transfer,14400.93,Online,Investment,5.0,Failed
TXN00003682,ACC0000572,2024-01-06,22:18:00,Interest,1159.12,Branch,Investment,5.0,Pending
TXN00003371,ACC0000573,2022-03-07,21:42:00,Credit,14710.55,Mobile,Refund,46051.74,Pending
TXN00003427,ACC0000573,2022-10-28,8:56:00,ATM Withdrawal,14651.29,ATM,Utility,46051.74,Pending
TXN00004975,ACC0000573,2023-02-20,19:51:00,Transfer,1431.22,Branch,Investment,46051.74,Pending
TXN00004421,ACC0000573,2023-02-22,17:08:00,Interest,13043.04,Branch,Investment,46051.74,Pending
TXN00003535,ACC0000573,2023-04-28,17:58:00,ATM Withdrawal,8825.79,ATM,Rent,37225.95,Completed
TXN00004370,ACC0000573,2023-05-23,22:47:00,Interest,12404.76,Online,Investment,37225.95,Pending
TXN00003229,ACC0000573,2023-06-26,9:30:00,Credit,6160.81,Branch,Investment,37225.95,Failed
TXN00003037,ACC0000573,2024-09-24,20:04:00,Transfer,13634.94,Online,Investment,23591.01,Completed
TXN00001256,ACC0000574,2023-07-23,20:28:00,Debit,11048.03,Mobile,Utility,6991.83,Pending
TXN00004055,ACC0000574,2023-12-19,17:17:00,ATM Withdrawal,2287.27,ATM,Rent,4704.56,Completed
TXN00001438,ACC0000574,2024-09-04,21:05:00,Interest,3800.39,Branch,Investment,4704.56,Failed
TXN00001836,ACC0000575,2022-02-21,14:47:00,Debit,5538.12,POS,Rent,63666.4,Pending
TXN00003245,ACC0000575,2022-08-11,10:49:00,ATM Withdrawal,5688.18,ATM,Utility,57978.22,Completed
TXN00001094,ACC0000575,2022-11-27,20:13:00,Credit,11407.14,Online,Investment,57978.22,Pending
TXN00000597,ACC0000575,2024-10-03,11:52:00,Fee,9078.89,Mobile,Utility,57978.22,Failed
TXN00001868,ACC0000575,2024-12-16,19:04:00,ATM Withdrawal,7062.86,ATM,Rent,57978.22,Pending
TXN00000370,ACC0000576,2022-04-11,21:12:00,Credit,7127.74,Mobile,Investment,22618.04,Completed
TXN00001407,ACC0000576,2023-01-18,8:48:00,Fee,1951.33,Mobile,Utility,20666.71,Completed
TXN00004040,ACC0000576,2023-02-16,16:50:00,Interest,11502.66,Online,Investment,32169.37,Completed
TXN00003004,ACC0000576,2023-03-18,10:22:00,Credit,12158.49,Online,Salary,32169.37,Failed
TXN00003443,ACC0000576,2024-04-30,17:27:00,Credit,3442.76,Mobile,Refund,35612.13,Completed
TXN00000606,ACC0000577,2022-01-25,14:53:00,Credit,13973.09,Online,Salary,13905.63,Failed
TXN00002150,ACC0000577,2022-07-21,20:22:00,Debit,8833.82,POS,Purchase,13905.63,Failed
TXN00004272,ACC0000577,2022-10-02,19:14:00,Transfer,12499.21,Wire Transfer,Transfer,13905.63,Pending
TXN00001574,ACC0000577,2023-02-08,16:20:00,ATM Withdrawal,10698.68,ATM,Rent,13905.63,Failed
TXN00002218,ACC0000577,2023-08-27,10:14:00,Interest,7847.1,Branch,Investment,21752.73,Completed
TXN00002177,ACC0000577,2024-06-10,11:03:00,Interest,13885.29,Online,Investment,21752.73,Pending
TXN00000111,ACC0000577,2024-06-12,16:33:00,ATM Withdrawal,3085.29,ATM,Purchase,18667.44,Completed
TXN00000086,ACC0000578,2022-05-31,21:09:00,Debit,7455.98,Mobile,Utility,27692.8,Completed
TXN00001327,ACC0000578,2022-11-01,20:55:00,Fee,7310.58,Mobile,Utility,27692.8,Pending
TXN00001794,ACC0000578,2022-12-13,22:03:00,Credit,9956.08,Online,Salary,37648.88,Completed
TXN00002877,ACC0000578,2023-02-21,13:35:00,Fee,14365.97,Online,Utility,23282.91,Completed
TXN00000027,ACC0000578,2024-11-23,11:08:00,Fee,8591.95,Online,Utility,23282.91,Failed
TXN00000589,ACC0000578,2024-12-11,20:08:00,ATM Withdrawal,12548.17,ATM,Rent,10734.74,Completed
TXN00003330,ACC0000578,2024-12-13,19:15:00,Transfer,6469.54,Online,Investment,10734.74,Failed
TXN00001828,ACC0000579,2022-08-07,15:24:00,Fee,9113.22,Branch,Utility,14560.2,Pending
TXN00002008,ACC0000579,2023-06-08,12:47:00,Debit,10533.99,Mobile,Purchase,14560.2,Failed
TXN00000255,ACC0000579,2024-08-02,16:19:00,Interest,4279.81,Branch,Investment,18840.01,Completed
TXN00004708,ACC0000579,2024-12-03,19:42:00,ATM Withdrawal,8926.52,ATM,Purchase,18840.01,Failed
TXN00000460,ACC0000580,2022-02-01,14:03:00,Debit,11886.94,POS,Rent,4159.12,Completed
TXN00003079,ACC0000580,2022-11-22,10:57:00,Fee,1877.93,Mobile,Utility,2281.19,Completed
TXN00001106,ACC0000580,2023-01-24,22:33:00,ATM Withdrawal,1373.83,ATM,Rent,907.36,Completed
TXN00004410,ACC0000580,2023-05-19,12:57:00,Transfer,495.29,Branch,Investment,412.07,Completed
TXN00001879,ACC0000580,2024-06-08,22:06:00,Debit,9274.91,Mobile,Purchase,412.07,Failed
TXN00003372,ACC0000581,2022-06-16,8:38:00,Fee,7820.95,Branch,Utility,0.0,Completed
TXN00002949,ACC0000581,2022-08-05,18:55:00,Credit,4570.93,Online,Investment,0.0,Pending
TXN00001626,ACC0000581,2022-12-07,15:48:00,Interest,14101.24,Online,Investment,0.0,Failed
TXN00003725,ACC0000581,2023-01-30,14:06:00,Credit,14847.17,Mobile,Investment,14847.17,Completed
TXN00004071,ACC0000581,2023-03-17,9:17:00,Interest,4094.7,Online,Investment,18941.87,Completed
TXN00000526,ACC0000581,2023-05-13,14:49:00,ATM Withdrawal,3459.04,ATM,Rent,15482.83,Completed
TXN00004575,ACC0000581,2023-08-13,22:20:00,Debit,10078.43,POS,Rent,15482.83,Pending
TXN00002831,ACC0000581,2023-11-15,20:13:00,Debit,8467.32,POS,Rent,15482.83,Pending
TXN00004274,ACC0000582,2022-09-10,20:07:00,ATM Withdrawal,5634.22,ATM,Rent,8712.02,Failed
TXN00003144,ACC0000582,2022-09-23,14:30:00,Interest,4474.05,Online,Investment,13186.07,Completed
TXN00002408,ACC0000582,2023-02-23,22:45:00,Fee,2676.6,Online,Utility,10509.47,Completed
TXN00002110,ACC0000582,2023-03-20,18:52:00,ATM Withdrawal,76.83,ATM,Purchase,10509.47,Pending
TXN00001336,ACC0000582,2023-03-24,16:34:00,Transfer,9829.96,Mobile,Rent,10509.47,Failed
TXN00001325,ACC0000582,2023-04-25,20:19:00,Credit,7105.76,Online,Investment,17615.23,Completed
TXN00004464,ACC0000582,2023-05-18,17:04:00,Fee,14628.42,Branch,Utility,17615.23,Failed
TXN00001436,ACC0000582,2023-06-08,14:43:00,Credit,6201.05,Mobile,Investment,17615.23,Failed
TXN00003895,ACC0000582,2024-01-22,9:16:00,Fee,1411.34,Online,Utility,16203.89,Completed
TXN00003225,ACC0000582,2024-03-29,17:13:00,ATM Withdrawal,7874.34,ATM,Rent,16203.89,Pending
TXN00001207,ACC0000582,2024-07-22,17:46:00,Debit,8112.58,Online,Purchase,16203.89,Failed
TXN00004853,ACC0000582,2024-12-29,18:16:00,Fee,13804.17,Online,Utility,16203.89,Failed
TXN00001139,ACC0000583,2022-04-17,16:34:00,Transfer,12090.97,Online,Rent,3851.56,Failed
TXN00003634,ACC0000583,2022-05-12,20:31:00,Interest,11190.01,Branch,Investment,3851.56,Failed
TXN00001083,ACC0000583,2023-01-31,12:06:00,Credit,422.67,Online,Refund,3851.56,Failed
TXN00003945,ACC0000583,2023-03-18,18:59:00,ATM Withdrawal,2057.48,ATM,Rent,1794.08,Completed
TXN00002758,ACC0000583,2023-05-23,16:39:00,Credit,11840.9,Online,Investment,1794.08,Pending
TXN00000092,ACC0000583,2023-06-22,17:43:00,Interest,11224.9,Online,Investment,13018.98,Completed
TXN00004937,ACC0000583,2023-08-28,14:28:00,Credit,5922.44,Mobile,Investment,13018.98,Failed
TXN00003268,ACC0000583,2023-12-14,20:11:00,Transfer,443.69,Wire Transfer,Transfer,13018.98,Pending
TXN00004075,ACC0000583,2024-07-22,22:56:00,ATM Withdrawal,2868.34,ATM,Utility,10150.64,Completed
TXN00004986,ACC0000584,2022-03-07,8:49:00,Interest,2801.06,Branch,Investment,5284.68,Failed
TXN00003228,ACC0000584,2022-08-07,9:46:00,ATM Withdrawal,3855.05,ATM,Utility,1429.63,Completed
TXN00000974,ACC0000584,2022-11-02,13:40:00,Fee,2387.86,Online,Utility,1429.63,Pending
TXN00000352,ACC0000584,2023-12-10,10:59:00,Fee,2672.96,Branch,Utility,1429.63,Pending
TXN00002817,ACC0000584,2024-01-01,16:01:00,Debit,302.21,Online,Utility,1127.42,Completed
TXN00000193,ACC0000584,2024-03-21,13:08:00,ATM Withdrawal,1054.31,ATM,Rent,73.11,Completed
TXN00002196,ACC0000585,2022-03-12,16:25:00,ATM Withdrawal,5017.26,ATM,Utility,32633.6,Pending
TXN00002444,ACC0000585,2022-03-17,9:17:00,Transfer,13437.64,Online,Rent,19195.96,Completed
TXN00004142,ACC0000585,2022-07-22,12:46:00,Debit,13108.53,Online,Purchase,19195.96,Failed
TXN00000705,ACC0000585,2022-09-08,14:32:00,Debit,3005.94,Mobile,Utility,19195.96,Pending
TXN00001048,ACC0000585,2022-09-18,17:51:00,Credit,4877.22,Mobile,Refund,19195.96,Failed
TXN00000587,ACC0000585,2022-10-23,18:54:00,ATM Withdrawal,7057.14,ATM,Purchase,12138.82,Completed
TXN00001723,ACC0000585,2022-11-28,9:11:00,ATM Withdrawal,4132.65,ATM,Rent,12138.82,Pending
TXN00001884,ACC0000585,2023-01-09,15:58:00,Debit,12350.58,Online,Purchase,12138.82,Pending
TXN00004067,ACC0000585,2023-03-08,13:28:00,Credit,5104.75,Branch,Salary,17243.57,Completed
TXN00003109,ACC0000585,2023-06-05,16:15:00,Debit,1420.24,Online,Utility,17243.57,Pending
TXN00004956,ACC0000585,2023-06-08,19:24:00,Interest,1066.99,Branch,Investment,17243.57,Pending
TXN00001231,ACC0000585,2023-08-09,16:33:00,ATM Withdrawal,8551.54,ATM,Utility,17243.57,Failed
TXN00001731,ACC0000585,2023-09-05,14:21:00,Fee,10462.66,Mobile,Utility,17243.57,Pending
TXN00003587,ACC0000585,2023-11-17,15:36:00,Fee,7165.54,Mobile,Utility,17243.57,Failed
TXN00001067,ACC0000585,2024-01-18,8:50:00,Transfer,11043.49,Mobile,Investment,6200.08,Completed
TXN00001150,ACC0000585,2024-01-27,22:50:00,ATM Withdrawal,3820.51,ATM,Utility,2379.57,Completed
TXN00003249,ACC0000585,2024-05-30,19:54:00,Credit,5513.66,Online,Refund,7893.23,Completed
TXN00004988,ACC0000585,2024-06-02,15:33:00,Debit,1065.75,POS,Rent,7893.23,Pending
TXN00002591,ACC0000585,2024-10-21,18:11:00,Fee,7881.14,Online,Utility,12.09,Completed
TXN00001744,ACC0000585,2024-12-12,11:39:00,Fee,8942.17,Online,Utility,12.09,Failed
TXN00004352,ACC0000586,2022-01-26,9:50:00,Fee,14083.88,Online,Utility,4414.2,Failed
TXN00002987,ACC0000586,2022-12-23,19:06:00,Transfer,8493.4,Branch,Transfer,4414.2,Failed
TXN00000684,ACC0000586,2023-07-02,12:02:00,Fee,5702.83,Online,Utility,4414.2,Pending
TXN00003062,ACC0000586,2024-09-22,22:01:00,ATM Withdrawal,12020.3,ATM,Utility,4414.2,Failed
TXN00001179,ACC0000586,2024-12-05,12:32:00,Debit,11616.59,Mobile,Utility,4414.2,Pending
TXN00001309,ACC0000587,2022-10-12,16:26:00,Interest,8900.53,Branch,Investment,13929.62,Completed
TXN00000500,ACC0000587,2022-12-13,19:07:00,Credit,14397.82,Mobile,Salary,13929.62,Failed
TXN00004331,ACC0000587,2023-05-02,18:04:00,ATM Withdrawal,3921.27,ATM,Purchase,13929.62,Pending
TXN00003749,ACC0000587,2023-07-01,15:01:00,Fee,11893.75,Branch,Utility,13929.62,Pending
TXN00000471,ACC0000587,2023-09-20,21:01:00,Debit,8634.3,Mobile,Rent,13929.62,Failed
TXN00000855,ACC0000587,2024-02-20,13:08:00,Transfer,10766.36,Online,Transfer,13929.62,Pending
TXN00002762,ACC0000587,2024-06-19,13:35:00,Interest,14873.33,Online,Investment,13929.62,Pending
TXN00002483,ACC0000587,2024-11-05,8:15:00,Interest,12226.49,Branch,Investment,26156.11,Completed
TXN00000293,ACC0000587,2024-11-19,20:12:00,Transfer,10120.69,Wire Transfer,Rent,26156.11,Pending
TXN00001349,ACC0000588,2023-08-08,13:38:00,Credit,12939.81,Mobile,Salary,17632.89,Failed
TXN00000969,ACC0000588,2023-08-30,11:27:00,Transfer,1467.62,Mobile,Investment,16165.27,Completed
TXN00001006,ACC0000588,2023-09-29,21:55:00,Credit,10721.48,Mobile,Investment,16165.27,Failed
TXN00001627,ACC0000588,2024-11-13,22:04:00,Interest,8383.52,Online,Investment,16165.27,Failed
TXN00000626,ACC0000588,2024-11-16,18:55:00,Interest,2281.06,Branch,Investment,16165.27,Failed
TXN00000963,ACC0000589,2022-03-29,14:48:00,Fee,9608.52,Branch,Utility,10065.39,Completed
TXN00001539,ACC0000589,2022-04-03,15:07:00,Credit,11092.87,Mobile,Salary,10065.39,Pending
TXN00004873,ACC0000589,2022-07-14,8:55:00,Debit,1264.97,POS,Purchase,10065.39,Pending
TXN00000708,ACC0000589,2022-08-05,9:28:00,Debit,5579.41,Mobile,Rent,10065.39,Pending
TXN00004474,ACC0000589,2022-08-26,21:00:00,ATM Withdrawal,8964.49,ATM,Utility,1100.9,Completed
TXN00000336,ACC0000589,2023-02-08,16:16:00,Interest,7036.9,Online,Investment,1100.9,Pending
TXN00001544,ACC0000589,2023-04-22,8:51:00,Credit,4575.47,Branch,Salary,1100.9,Failed
TXN00004681,ACC0000589,2023-07-17,19:27:00,Debit,822.51,POS,Rent,278.39,Completed
TXN00003655,ACC0000589,2023-11-12,11:29:00,Credit,9099.33,Mobile,Investment,9377.72,Completed
TXN00002587,ACC0000589,2023-12-01,17:15:00,Fee,311.07,Branch,Utility,9377.72,Failed
TXN00003805,ACC0000589,2023-12-26,21:24:00,Debit,1017.27,Mobile,Utility,9377.72,Pending
TXN00003510,ACC0000589,2023-12-28,11:40:00,ATM Withdrawal,14920.97,ATM,Rent,9377.72,Failed
TXN00003690,ACC0000589,2024-01-11,10:26:00,ATM Withdrawal,7430.28,ATM,Purchase,9377.72,Failed
TXN00001241,ACC0000589,2024-02-20,16:18:00,Fee,12221.74,Mobile,Utility,9377.72,Pending
TXN00003933,ACC0000589,2024-06-02,13:36:00,Transfer,2750.63,Online,Rent,6627.09,Completed
TXN00003322,ACC0000589,2024-11-09,11:11:00,Transfer,2730.08,Online,Investment,6627.09,Failed
TXN00002296,ACC0000590,2023-05-30,17:00:00,Debit,7941.09,POS,Utility,678.8,Failed
TXN00004785,ACC0000590,2024-01-31,22:00:00,Interest,4696.52,Online,Investment,678.8,Failed
TXN00002615,ACC0000590,2024-04-28,21:39:00,Debit,568.25,Online,Rent,110.55,Completed
TXN00001923,ACC0000590,2024-06-09,14:20:00,Interest,9020.95,Online,Investment,9131.5,Completed
TXN00001238,ACC0000591,2023-04-04,19:07:00,Transfer,1728.04,Branch,Rent,32205.07,Failed
TXN00004140,ACC0000591,2023-06-10,11:34:00,Debit,3707.13,POS,Purchase,28497.94,Completed
TXN00002332,ACC0000591,2023-07-11,18:58:00,Fee,4000.32,Branch,Utility,24497.62,Completed
TXN00002900,ACC0000591,2023-07-23,9:36:00,Debit,12849.48,Online,Utility,24497.62,Failed
TXN00002743,ACC0000591,2023-08-28,18:11:00,Debit,11527.71,POS,Purchase,24497.62,Pending
TXN00001105,ACC0000591,2024-07-16,17:23:00,Credit,13350.47,Online,Salary,24497.62,Failed
TXN00003974,ACC0000591,2024-09-15,19:41:00,Interest,2925.39,Branch,Investment,24497.62,Failed
TXN00001131,ACC0000591,2024-10-15,12:58:00,Credit,11245.81,Branch,Refund,24497.62,Failed
TXN00002257,ACC0000592,2022-01-08,13:20:00,Debit,1350.53,Online,Purchase,26420.44,Failed
TXN00000257,ACC0000592,2023-02-27,21:36:00,Transfer,6540.98,Mobile,Investment,26420.44,Pending
TXN00003994,ACC0000592,2023-09-10,21:21:00,Credit,2464.77,Branch,Refund,26420.44,Failed
TXN00001212,ACC0000592,2024-03-19,18:47:00,Fee,6619.24,Online,Utility,26420.44,Failed
TXN00004798,ACC0000592,2024-12-30,20:18:00,Fee,2343.24,Online,Utility,24077.2,Completed
TXN00003861,ACC0000593,2023-11-01,22:03:00,Interest,10476.12,Online,Investment,19652.83,Failed
TXN00004380,ACC0000593,2023-11-05,14:52:00,Credit,11643.54,Mobile,Refund,31296.37,Completed
TXN00003057,ACC0000593,2024-02-22,8:12:00,Fee,11635.25,Branch,Utility,31296.37,Pending
TXN00004776,ACC0000593,2024-04-09,20:00:00,Transfer,7785.7,Branch,Rent,23510.67,Completed
TXN00000017,ACC0000593,2024-08-07,21:04:00,ATM Withdrawal,11969.3,ATM,Rent,23510.67,Pending
TXN00002943,ACC0000593,2024-11-18,16:38:00,ATM Withdrawal,3225.82,ATM,Purchase,23510.67,Failed
TXN00001637,ACC0000594,2023-03-09,14:07:00,Transfer,13453.86,Mobile,Investment,34403.72,Completed
TXN00002471,ACC0000594,2023-07-20,12:52:00,Transfer,10216.98,Wire Transfer,Investment,34403.72,Pending
TXN00003412,ACC0000594,2023-08-05,21:44:00,Transfer,1252.75,Mobile,Investment,34403.72,Failed
TXN00002733,ACC0000594,2024-04-01,19:29:00,Transfer,11466.81,Wire Transfer,Investment,34403.72,Failed
